originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
1,Africa,1,Africa,691,0,0,0,,Carthage,Carthage,Carthage,Carthage,4,0,0,0,1,1
1,Africa,1,Africa,691,0,0,0,,Cyrene,Cyrene,Carthage,Carthage,3,0,0,0,1,1
1,Africa,1,Africa,691,0,0,0,,Cyrenaica,Cyrenaica,Cyrene,Cyrene,24,0,0,0,1,1
1,Africa,1,Africa,691,0,0,0,,Cyrene,Cyrene,Cyrene,Cyrene,617,0,0,0,1,1
1,Africa,1,Africa,691,0,0,0,,Euesperides,Euesperides,Cyrene,Cyrene,8,0,0,0,0,1
1,Africa,1,Africa,691,0,0,0,,Carthage,Carthage,Sabratha,Sabratha,11,0,0,0,1,1
1,Africa,1,Africa,691,0,0,0,,Cyrene,Cyrene,Sabratha,Sabratha,1,0,0,0,1,1
1,Africa,1,Africa,691,0,0,0,,LepcisMagnus,Lepcis Magnus,Sabratha,Sabratha,1,0,0,0,0,1
1,Africa,1,Africa,691,0,0,0,,Numidia,Numidia,Sabratha,Sabratha,17,0,0,0,0,1
1,Africa,1,Africa,691,0,0,0,,Sabratha,Sabratha,Sabratha,Sabratha,4,0,0,0,1,1
1,Africa,1,Africa,691,0,0,0,,Zitha(Tripolitania),Zitha (Tripolitania),Sabratha,Sabratha,1,0,0,0,0,1
10,Eastern Europe,1,Africa,4,0,0,0,,Siscia,Siscia,Carthage,Carthage,2,0,0,0,1,1
10,Eastern Europe,1,Africa,4,0,0,0,,Siscia,Siscia,Cyrene,Cyrene,1,0,0,0,1,1
10,Eastern Europe,1,Africa,4,0,0,0,,Siscia,Siscia,Sabratha,Sabratha,1,0,0,0,1,1
11,Egypt,1,Africa,11,0,0,0,,Alexandria,Alexandria,Carthage,Carthage,1,0,0,0,1,1
11,Egypt,1,Africa,11,0,0,0,,Alexandria,Alexandria,Cyrene,Cyrene,3,0,0,0,1,1
11,Egypt,1,Africa,11,0,0,0,,uncertain,uncertain,Cyrene,Cyrene,5,0,0,0,1,1
11,Egypt,1,Africa,11,0,0,0,,Alexandria,Alexandria,Sabratha,Sabratha,2,0,0,0,1,1
12,France,1,Africa,8,0,0,0,,Arles,Arles,Carthage,Carthage,1,0,0,0,1,1
12,France,1,Africa,8,0,0,0,,uncertain,uncertain,Carthage,Carthage,5,0,0,0,1,1
12,France,1,Africa,8,0,0,0,,Arles,Arles,Sabratha,Sabratha,1,0,0,0,1,1
12,France,1,Africa,8,0,0,0,,Lyon,Lyon,Sabratha,Sabratha,1,0,0,0,1,1
14,Greece/Macedonia,1,Africa,7,0,0,0,,Thessalonica,Thessalonica,Carthage,Carthage,1,0,0,0,1,1
14,Greece/Macedonia,1,Africa,7,0,0,0,,Antigoneia,Antigoneia,Cyrene,Cyrene,1,0,0,0,0,1
14,Greece/Macedonia,1,Africa,7,0,0,0,,Corcyra,Corcyra,Cyrene,Cyrene,3,0,0,0,0,1
14,Greece/Macedonia,1,Africa,7,0,0,0,,Thessalonica,Thessalonica,Cyrene,Cyrene,1,0,0,0,1,1
14,Greece/Macedonia,1,Africa,7,0,0,0,,Leukas,Leukas,Sabratha,Sabratha,1,0,0,0,0,1
15,Italy/Sicily,1,Africa,168,0,0,0,,Aquileia,Aquileia,Carthage,Carthage,1,0,0,0,1,1
15,Italy/Sicily,1,Africa,168,0,0,0,,Rome,Rome,Carthage,Carthage,23,0,0,0,1,1
15,Italy/Sicily,1,Africa,168,0,0,0,,uncertain,uncertain,Carthage,Carthage,1,0,0,0,1,1
15,Italy/Sicily,1,Africa,168,0,0,0,,Rome,Rome,Cyrene,Cyrene,16,0,0,0,1,1
15,Italy/Sicily,1,Africa,168,0,0,0,,Aquileia,Aquileia,Sabratha,Sabratha,2,0,0,0,1,1
15,Italy/Sicily,1,Africa,168,0,0,0,,Brettii,Brettii,Sabratha,Sabratha,1,0,0,0,0,1
15,Italy/Sicily,1,Africa,168,0,0,0,,Rome,Rome,Sabratha,Sabratha,7,0,0,0,1,1
15,Italy/Sicily,1,Africa,168,0,0,0,,Rome?,Rome?,Sabratha,Sabratha,24,0,0,0,1,1
15,Italy/Sicily,1,Africa,168,0,0,0,,uncertain,uncertain,Sabratha,Sabratha,93,0,0,0,1,1
18,Palestine,1,Africa,1,0,0,0,,uncertain,uncertain,Cyrene,Cyrene,1,0,0,0,1,1
21,Syria,1,Africa,2,0,0,0,,Antioch,Antioch,Cyrene,Cyrene,1,0,0,0,1,1
21,Syria,1,Africa,2,0,0,0,,Antioch,Antioch,Sabratha,Sabratha,1,0,0,0,1,1
22,Turkey,1,Africa,12,0,0,0,,Cyzicus,Cyzicus,Carthage,Carthage,1,0,0,0,1,1
22,Turkey,1,Africa,12,0,0,0,,Nicomedia,Nicomedia,Carthage,Carthage,1,0,0,0,1,1
22,Turkey,1,Africa,12,0,0,0,,Cyzicus,Cyzicus,Cyrene,Cyrene,1,0,0,0,1,1
22,Turkey,1,Africa,12,0,0,0,,Heraclea,Heraclea,Cyrene,Cyrene,1,0,0,0,1,1
22,Turkey,1,Africa,12,0,0,0,,Rhodes,Rhodes,Cyrene,Cyrene,2,0,0,0,0,1
22,Turkey,1,Africa,12,0,0,0,,Constantinople,Constantinople,Sabratha,Sabratha,3,0,0,0,1,1
22,Turkey,1,Africa,12,0,0,0,,Cyzicus,Cyzicus,Sabratha,Sabratha,3,0,0,0,1,1
2,Arabia,2,Arabia,34,0,0,0,,Bostra,Bostra,Jerash,Jerash,10,0,0,0,0,1
2,Arabia,2,Arabia,34,0,0,0,,Esbus?,Esbus?,Jerash,Jerash,1,0,0,0,0,1
2,Arabia,2,Arabia,34,0,0,0,,Gerasa,Gerasa,Jerash,Jerash,11,0,0,0,0,1
2,Arabia,2,Arabia,34,0,0,0,,Philadelphia,Philadelphia,Jerash,Jerash,1,0,0,0,0,1
2,Arabia,2,Arabia,34,0,0,0,,Philippopolis,Philippopolis,Jerash,Jerash,4,0,0,0,0,1
2,Arabia,2,Arabia,34,0,0,0,,Nabataea,Nabataea,Nessana,Nessana,7,0,0,0,0,0
8,Cyprus,2,Arabia,1,0,0,0,,uncertain,uncertain,Nessana,Nessana,1,0,0,0,1,0
10,Eastern Europe,2,Arabia,3,0,0,0,,Siscia,Siscia,Jerash,Jerash,3,0,0,0,1,1
11,Egypt,2,Arabia,34,0,0,0,,Alexandria,Alexandria,Jerash,Jerash,32,0,0,0,1,1
11,Egypt,2,Arabia,34,0,0,0,,Alexandria,Alexandria,Nessana,Nessana,1,0,0,0,1,0
11,Egypt,2,Arabia,34,0,0,0,,uncertain,uncertain,Nessana,Nessana,1,0,0,0,1,0
12,France,2,Arabia,2,0,0,0,,Arles,Arles,Jerash,Jerash,1,0,0,0,1,1
12,France,2,Arabia,2,0,0,0,,Lugdunum,Lugdunum,Jerash,Jerash,1,0,0,0,1,1
14,Greece/Macedonia,2,Arabia,18,0,0,0,,Thelpusa,Thelpusa,Jerash,Jerash,1,0,0,0,0,1
14,Greece/Macedonia,2,Arabia,18,0,0,0,,Thessalonica,Thessalonica,Jerash,Jerash,16,0,0,0,1,1
14,Greece/Macedonia,2,Arabia,18,0,0,0,,Thuria,Thuria,Jerash,Jerash,1,0,0,0,0,1
15,Italy/Sicily,2,Arabia,42,0,0,0,,Aquileia,Aquileia,Jerash,Jerash,4,0,0,0,1,1
15,Italy/Sicily,2,Arabia,42,0,0,0,,Rome,Rome,Jerash,Jerash,36,0,0,0,1,1
15,Italy/Sicily,2,Arabia,42,0,0,0,,Ticinum,Ticinum,Jerash,Jerash,1,0,0,0,1,1
15,Italy/Sicily,2,Arabia,42,0,0,0,,Rome,Rome,Nessana,Nessana,1,0,0,0,1,0
17,Nabataea,2,Arabia,134,0,0,0,,uncertain,uncertain,Jerash,Jerash,24,0,0,0,1,1
17,Nabataea,2,Arabia,134,0,0,0,,uncertain,uncertain,Si(Hauran),Si (Hauran),110,0,0,0,1,1
18,Palestine,2,Arabia,38,0,0,0,,Caesarea,Caesarea,Jerash,Jerash,4,0,0,0,1,1
18,Palestine,2,Arabia,38,0,0,0,,Neapolis,Neapolis,Jerash,Jerash,15,0,0,0,0,1
18,Palestine,2,Arabia,38,0,0,0,,Sepphoris-Diocaesarea,Sepphoris-Diocaesarea,Jerash,Jerash,1,0,0,0,0,1
18,Palestine,2,Arabia,38,0,0,0,,uncertain,uncertain,Jerash,Jerash,8,0,0,0,1,1
18,Palestine,2,Arabia,38,0,0,0,,Ascalon,Ascalon,Nessana,Nessana,1,0,0,0,1,0
18,Palestine,2,Arabia,38,0,0,0,,Jewish,Jewish,Nessana,Nessana,2,0,0,0,0,0
18,Palestine,2,Arabia,38,0,0,0,,uncertain,uncertain,Si(Hauran),Si (Hauran),7,0,0,0,1,1
19,Phoenicia,2,Arabia,18,0,0,0,,Ake-Ptolemais,Ake-Ptolemais,Jerash,Jerash,2,0,0,0,0,1
19,Phoenicia,2,Arabia,18,0,0,0,,Aradus,Aradus,Jerash,Jerash,1,0,0,0,1,1
19,Phoenicia,2,Arabia,18,0,0,0,,Berytus,Berytus,Jerash,Jerash,1,0,0,0,1,1
19,Phoenicia,2,Arabia,18,0,0,0,,Sidon,Sidon,Jerash,Jerash,1,0,0,0,1,1
19,Phoenicia,2,Arabia,18,0,0,0,,Tripolis,Tripolis,Jerash,Jerash,2,0,0,0,1,1
19,Phoenicia,2,Arabia,18,0,0,0,,Tyre,Tyre,Jerash,Jerash,10,0,0,0,1,1
19,Phoenicia,2,Arabia,18,0,0,0,,Tyre,Tyre,Si(Hauran),Si (Hauran),1,0,0,0,1,1
21,Syria,2,Arabia,165,0,0,0,,Antioch,Antioch,Jerash,Jerash,143,0,0,0,1,1
21,Syria,2,Arabia,165,0,0,0,,Antioch?,Antioch?,Jerash,Jerash,1,0,0,0,1,1
21,Syria,2,Arabia,165,0,0,0,,Damascus,Damascus,Jerash,Jerash,1,0,0,0,0,1
21,Syria,2,Arabia,165,0,0,0,,Hierapolis,Hierapolis,Jerash,Jerash,1,0,0,0,1,1
21,Syria,2,Arabia,165,0,0,0,,Antioch,Antioch,Nessana,Nessana,3,0,0,0,1,0
21,Syria,2,Arabia,165,0,0,0,,Damascus,Damascus,Nessana,Nessana,1,0,0,0,0,0
21,Syria,2,Arabia,165,0,0,0,,Antioch,Antioch,Si(Hauran),Si (Hauran),1,0,0,0,1,1
21,Syria,2,Arabia,165,0,0,0,,Bostra,Bostra,Si(Hauran),Si (Hauran),5,0,0,0,0,1
21,Syria,2,Arabia,165,0,0,0,,Canatha,Canatha,Si(Hauran),Si (Hauran),9,0,0,0,0,1
22,Turkey,2,Arabia,77,0,0,0,,Constantinople,Constantinople,Jerash,Jerash,23,0,0,0,1,1
22,Turkey,2,Arabia,77,0,0,0,,Cyzicus,Cyzicus,Jerash,Jerash,32,0,0,0,1,1
22,Turkey,2,Arabia,77,0,0,0,,Heraclea,Heraclea,Jerash,Jerash,7,0,0,0,1,1
22,Turkey,2,Arabia,77,0,0,0,,Nicomedia,Nicomedia,Jerash,Jerash,11,0,0,0,1,1
22,Turkey,2,Arabia,77,0,0,0,,Perge,Perge,Jerash,Jerash,1,0,0,0,0,1
22,Turkey,2,Arabia,77,0,0,0,,Constantinople,Constantinople,Nessana,Nessana,2,0,0,0,1,0
22,Turkey,2,Arabia,77,0,0,0,,uncertain,uncertain,Nessana,Nessana,1,0,0,0,1,0
3,Britain,3,Britain,843,0,0,0,,Camulodunum,Camulodunum,Bath,Bath,20,0,0,0,1,1
3,Britain,3,Britain,843,0,0,0,,London,London,Bath,Bath,186,0,0,0,1,1
3,Britain,3,Britain,843,0,0,0,,uncertain,uncertain,Bath,Bath,613,0,0,0,1,1
3,Britain,3,Britain,843,0,0,0,,London,London,Haltonchesters,Haltonchesters,3,0,0,0,1,1
3,Britain,3,Britain,843,0,0,0,,Atrebates,Atrebates,Silchester,Silchester,4,0,0,0,0,1
3,Britain,3,Britain,843,0,0,0,,Catuvellauni,Catuvellauni,Silchester,Silchester,3,0,0,0,0,1
3,Britain,3,Britain,843,0,0,0,,London,London,Silchester,Silchester,10,0,0,0,1,1
3,Britain,3,Britain,843,0,0,0,,Trinovantes,Trinovantes,Silchester,Silchester,2,0,0,0,0,1
3,Britain,3,Britain,843,0,0,0,,uncertain,uncertain,Silchester,Silchester,2,0,0,0,1,1
9,East,3,Britain,13,0,0,0,,uncertain,uncertain,Bath,Bath,13,0,0,0,1,1
10,Eastern Europe,3,Britain,35,0,0,0,,Siscia,Siscia,Bath,Bath,32,0,0,0,1,1
10,Eastern Europe,3,Britain,35,0,0,0,,Siscia,Siscia,Silchester,Silchester,3,0,0,0,1,1
11,Egypt,3,Britain,1,0,0,0,,Alexandria,Alexandria,Bath,Bath,1,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,Amiens,Amiens,Bath,Bath,15,0,0,0,0,1
12,France,3,Britain,714,0,0,0,,Arles,Arles,Bath,Bath,132,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,Lugdunum,Lugdunum,Bath,Bath,336,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,Lyons,Lyons,Bath,Bath,131,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,Rotomagus,Rotomagus,Bath,Bath,1,0,0,0,0,1
12,France,3,Britain,714,0,0,0,,Ticinum,Ticinum,Bath,Bath,12,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,Arles,Arles,Silchester,Silchester,40,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,Curiosolitae(Brittany),Curiosolitae (Brittany),Silchester,Silchester,1,0,0,0,0,1
12,France,3,Britain,714,0,0,0,,Lyons,Lyons,Silchester,Silchester,41,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,Nimes,Nimes,Silchester,Silchester,1,0,0,0,0,1
12,France,3,Britain,714,0,0,0,,Rouen-Amiens,Rouen-Amiens,Silchester,Silchester,1,0,0,0,0,1
12,France,3,Britain,714,0,0,0,,Ticinum,Ticinum,Silchester,Silchester,2,0,0,0,1,1
12,France,3,Britain,714,0,0,0,,uncertain,uncertain,Silchester,Silchester,1,0,0,0,1,1
13,Germany,3,Britain,1087,0,0,0,,Cologne,Cologne,Bath,Bath,119,0,0,0,1,1
13,Germany,3,Britain,1087,0,0,0,,Treves,Treves,Bath,Bath,883,0,0,0,1,1
13,Germany,3,Britain,1087,0,0,0,,Trier,Trier,Haltonchesters,Haltonchesters,3,0,0,0,1,1
13,Germany,3,Britain,1087,0,0,0,,Koln?,Koln?,Silchester,Silchester,2,0,0,0,0,1
13,Germany,3,Britain,1087,0,0,0,,Trier,Trier,Silchester,Silchester,79,0,0,0,1,1
13,Germany,3,Britain,1087,0,0,0,,Trier?,Trier?,Silchester,Silchester,1,0,0,0,0,1
14,Greece/Macedonia,3,Britain,5,0,0,0,,Thessalonica,Thessalonica,Bath,Bath,5,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Aquileia,Aquileia,Bath,Bath,20,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Milan,Milan,Bath,Bath,45,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Ostia,Ostia,Bath,Bath,3,0,0,0,0,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Rome,Rome,Bath,Bath,902,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Rome?,Rome?,Bath,Bath,8,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Rome,Rome,Haltonchesters,Haltonchesters,40,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Aquileia,Aquileia,Silchester,Silchester,7,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Milan,Milan,Silchester,Silchester,7,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Rome,Rome,Silchester,Silchester,100,0,0,0,1,1
15,Italy/Sicily,3,Britain,1135,0,0,0,,Rome?,Rome?,Silchester,Silchester,3,0,0,0,1,1
21,Syria,3,Britain,27,0,0,0,,Antioch,Antioch,Bath,Bath,6,0,0,0,1,1
21,Syria,3,Britain,27,0,0,0,,Antioch?,Antioch?,Bath,Bath,20,0,0,0,1,1
21,Syria,3,Britain,27,0,0,0,,Antioch,Antioch,Haltonchesters,Haltonchesters,1,0,0,0,1,1
22,Turkey,3,Britain,17,0,0,0,,Constantinople,Constantinople,Bath,Bath,5,0,0,0,1,1
22,Turkey,3,Britain,17,0,0,0,,Cyzicus,Cyzicus,Bath,Bath,5,0,0,0,1,1
22,Turkey,3,Britain,17,0,0,0,,Heraclea,Heraclea,Bath,Bath,2,0,0,0,1,1
22,Turkey,3,Britain,17,0,0,0,,Nicomedia,Nicomedia,Bath,Bath,2,0,0,0,1,1
22,Turkey,3,Britain,17,0,0,0,,Constantinople,Constantinople,Silchester,Silchester,3,0,0,0,1,1
3,Britain,5,Cilicia,1,0,0,0,,London,London,Tarsus,Tarsus,1,0,0,0,1,1
4,Cappadocia,5,Cilicia,1,0,0,0,,Caesarea,Caesarea,Tarsus,Tarsus,1,0,0,0,1,1
5,Cilicia,5,Cilicia,195,0,0,0,,Adana,Adana,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,Aegeae,Aegeae,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,Corycus,Corycus,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,Elaiussa,Elaiussa,ElaiussaSebaste,Elaiussa Sebaste,5,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,Sebaste,Sebaste,ElaiussaSebaste,Elaiussa Sebaste,9,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,SeleuciaCalycadnum,Seleucia Calycadnum,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,Tarsus,Tarsus,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,1,0
5,Cilicia,5,Cilicia,195,0,0,0,,Adana,Adana,Tarsus,Tarsus,2,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,Corycus,Corycus,Tarsus,Tarsus,1,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,Diocaesaria?,Diocaesaria?,Tarsus,Tarsus,1,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,Flaviopolis,Flaviopolis,Tarsus,Tarsus,1,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,HieropolisCastabala,Hieropolis Castabala,Tarsus,Tarsus,1,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,Laertes,Laertes,Tarsus,Tarsus,1,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,SeleuciaadCalycadnum,Seleucia ad Calycadnum,Tarsus,Tarsus,1,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,Soli,Soli,Tarsus,Tarsus,3,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,Tarsus,Tarsus,Tarsus,Tarsus,150,0,0,0,1,1
5,Cilicia,5,Cilicia,195,0,0,0,,Zephyrium,Zephyrium,Tarsus,Tarsus,5,0,0,0,0,1
5,Cilicia,5,Cilicia,195,0,0,0,,Aegeae,Aegeae,YüceörenTepesi,Yüceören Tepesi,4,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,Aegeae?,Aegeae?,YüceörenTepesi,Yüceören Tepesi,1,0,0,0,0,0
5,Cilicia,5,Cilicia,195,0,0,0,,Tarsus,Tarsus,YüceörenTepesi,Yüceören Tepesi,1,0,0,0,1,0
6,Commagene,5,Cilicia,1,0,0,0,,uncertain,uncertain,YüceörenTepesi,Yüceören Tepesi,1,0,0,0,1,0
8,Cyprus,5,Cilicia,1,0,0,0,,uncertain,uncertain,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,1,0
9,East,5,Cilicia,4,0,0,0,,uncertain?,uncertain?,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,0,0
9,East,5,Cilicia,4,0,0,0,,AiKhanoum,Ai Khanoum,YüceörenTepesi,Yüceören Tepesi,2,0,0,0,0,0
10,Eastern Europe,5,Cilicia,4,0,0,0,,Sirmium,Sirmium,Tarsus,Tarsus,2,0,0,0,1,1
10,Eastern Europe,5,Cilicia,4,0,0,0,,Siscia,Siscia,Tarsus,Tarsus,1,0,0,0,1,1
10,Eastern Europe,5,Cilicia,4,0,0,0,,uncertain,uncertain,Tarsus,Tarsus,1,0,0,0,1,1
11,Egypt,5,Cilicia,5,0,0,0,,Alexandria,Alexandria,ElaiussaSebaste,Elaiussa Sebaste,3,0,0,0,1,0
11,Egypt,5,Cilicia,5,0,0,0,,Alexandria,Alexandria,Tarsus,Tarsus,2,0,0,0,1,1
12,France,5,Cilicia,1,0,0,0,,Lugdunum,Lugdunum,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,1,0
13,Germany,5,Cilicia,1,0,0,0,,Trier,Trier,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,1,0
14,Greece/Macedonia,5,Cilicia,46,0,0,0,,Thessalonica,Thessalonica,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,1,0
14,Greece/Macedonia,5,Cilicia,46,0,0,0,,uncertain,uncertain,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,1,0
14,Greece/Macedonia,5,Cilicia,46,0,0,0,,uncertain,uncertain,Tarsus,Tarsus,43,0,0,0,1,1
15,Italy/Sicily,5,Cilicia,2,0,0,0,,Ostia,Ostia,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,0,0
15,Italy/Sicily,5,Cilicia,2,0,0,0,,Rome?,Rome?,YüceörenTepesi,Yüceören Tepesi,1,0,0,0,1,0
21,Syria,5,Cilicia,54,0,0,0,,Antioch,Antioch,ElaiussaSebaste,Elaiussa Sebaste,17,0,0,0,1,0
21,Syria,5,Cilicia,54,0,0,0,,Antioch?,Antioch?,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,1,0
21,Syria,5,Cilicia,54,0,0,0,,Antioch,Antioch,Tarsus,Tarsus,30,0,0,0,1,1
21,Syria,5,Cilicia,54,0,0,0,,LaodiceaadMare,Laodicea ad Mare,Tarsus,Tarsus,2,0,0,0,1,1
21,Syria,5,Cilicia,54,0,0,0,,SeleuciaPieria,Seleucia Pieria,Tarsus,Tarsus,2,0,0,0,1,1
21,Syria,5,Cilicia,54,0,0,0,,Antioch,Antioch,YüceörenTepesi,Yüceören Tepesi,1,0,0,0,1,0
22,Turkey,5,Cilicia,44,0,0,0,,Antioch(Pisidia)?,Antioch (Pisidia)?,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,0,0
22,Turkey,5,Cilicia,44,0,0,0,,Constantinople,Constantinople,ElaiussaSebaste,Elaiussa Sebaste,7,0,0,0,1,0
22,Turkey,5,Cilicia,44,0,0,0,,Constantinople?,Constantinople?,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,0,0
22,Turkey,5,Cilicia,44,0,0,0,,Cyzicus,Cyzicus,ElaiussaSebaste,Elaiussa Sebaste,14,0,0,0,1,0
22,Turkey,5,Cilicia,44,0,0,0,,Cyzicus?,Cyzicus?,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,0,0
22,Turkey,5,Cilicia,44,0,0,0,,Heraclea?,Heraclea?,ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,0,0
22,Turkey,5,Cilicia,44,0,0,0,,Nicomedia,Nicomedia,ElaiussaSebaste,Elaiussa Sebaste,5,0,0,0,1,0
22,Turkey,5,Cilicia,44,0,0,0,,Sebastopolis/Heracleopolis(Pontus),Sebastopolis/Heracleopolis (Pontus),ElaiussaSebaste,Elaiussa Sebaste,1,0,0,0,0,0
22,Turkey,5,Cilicia,44,0,0,0,,uncertain,uncertain,ElaiussaSebaste,Elaiussa Sebaste,2,0,0,0,1,0
22,Turkey,5,Cilicia,44,0,0,0,,Constantinople,Constantinople,Tarsus,Tarsus,2,0,0,0,1,1
22,Turkey,5,Cilicia,44,0,0,0,,Cyzicus,Cyzicus,Tarsus,Tarsus,3,0,0,0,1,1
22,Turkey,5,Cilicia,44,0,0,0,,Galatia,Galatia,Tarsus,Tarsus,1,0,0,0,0,1
22,Turkey,5,Cilicia,44,0,0,0,,Heraclea,Heraclea,Tarsus,Tarsus,3,0,0,0,1,1
22,Turkey,5,Cilicia,44,0,0,0,,Laodicia(Phrygia)andSmyrna(Ionia),Laodicia (Phrygia) and Smyrna (Ionia),Tarsus,Tarsus,1,0,0,0,0,1
22,Turkey,5,Cilicia,44,0,0,0,,Tralles(Lydia),Tralles (Lydia),Tarsus,Tarsus,1,0,0,0,0,1
4,Cappadocia,6,Commagene,1,0,0,0,,Caesarea,Caesarea,Arsameia,Arsameia,1,0,0,0,1,0
6,Commagene,6,Commagene,2,0,0,0,,Samosata,Samosata,Arsameia,Arsameia,2,0,0,0,0,0
10,Eastern Europe,6,Commagene,1,0,0,0,,Siscia,Siscia,Arsameia,Arsameia,1,0,0,0,1,0
15,Italy/Sicily,6,Commagene,1,0,0,0,,Rome,Rome,Arsameia,Arsameia,1,0,0,0,1,0
16,Mesopotamia,6,Commagene,1,0,0,0,,Edessa,Edessa,Arsameia,Arsameia,1,0,0,0,1,0
21,Syria,6,Commagene,3,0,0,0,,Antioch,Antioch,Arsameia,Arsameia,2,0,0,0,1,0
21,Syria,6,Commagene,3,0,0,0,,LaodiceaadMare?,Laodicea ad Mare?,Arsameia,Arsameia,1,0,0,0,0,0
22,Turkey,6,Commagene,5,0,0,0,,Cyzicus,Cyzicus,Arsameia,Arsameia,1,0,0,0,1,0
22,Turkey,6,Commagene,5,0,0,0,,Heraclea,Heraclea,Arsameia,Arsameia,1,0,0,0,1,0
22,Turkey,6,Commagene,5,0,0,0,,Otrus(Phrygia),Otrus (Phrygia),Arsameia,Arsameia,1,0,0,0,0,0
22,Turkey,6,Commagene,5,0,0,0,,PrusaadOlympum,Prusa ad Olympum,Arsameia,Arsameia,1,0,0,0,0,0
22,Turkey,6,Commagene,5,0,0,0,,PrusiasadHypium,Prusias ad Hypium,Arsameia,Arsameia,1,0,0,0,0,0
2,Arabia,8,Cyprus,4,0,0,0,,Nabataea,Nabataea,Kourion,Kourion,3,0,0,0,0,1
2,Arabia,8,Cyprus,4,0,0,0,,Nabataea,Nabataea,Paphos,Paphos,1,0,0,0,0,1
5,Cilicia,8,Cyprus,5,0,0,0,,Anemurium,Anemurium,Kourion,Kourion,1,0,0,0,0,1
5,Cilicia,8,Cyprus,5,0,0,0,,Corycus,Corycus,Kourion,Kourion,1,0,0,0,0,1
5,Cilicia,8,Cyprus,5,0,0,0,,Soli,Soli,Kourion,Kourion,1,0,0,0,0,1
5,Cilicia,8,Cyprus,5,0,0,0,,Tarsus,Tarsus,Kourion,Kourion,1,0,0,0,1,1
5,Cilicia,8,Cyprus,5,0,0,0,,Tarsus?,Tarsus?,Kourion,Kourion,1,0,0,0,0,1
7,Crete,8,Cyprus,1,0,0,0,,Knossos,Knossos,Paphos,Paphos,1,0,0,0,0,1
8,Cyprus,8,Cyprus,1022,0,0,0,,Kourion?,Kourion?,Kourion,Kourion,22,0,0,0,1,1
8,Cyprus,8,Cyprus,1022,0,0,0,,Marium,Marium,Kourion,Kourion,2,0,0,0,0,1
