originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_2095,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
1,Africa,1,Africa,611,80,0,0,,Carthage,Carthage,Carthage,Carthage,3,1,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Cyrene,Cyrene,Carthage,Carthage,3,0,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Cyrenaica,Cyrenaica,Cyrene,Cyrene,0,24,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Cyrene,Cyrene,Cyrene,Cyrene,567,50,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Euesperides,Euesperides,Cyrene,Cyrene,8,0,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Carthage,Carthage,Sabratha,Sabratha,11,0,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Cyrene,Cyrene,Sabratha,Sabratha,1,0,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,LepcisMagnus,Lepcis Magnus,Sabratha,Sabratha,0,1,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Numidia,Numidia,Sabratha,Sabratha,17,0,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Sabratha,Sabratha,Sabratha,Sabratha,0,4,0,0,1,1
1,Africa,1,Africa,611,80,0,0,,Zitha(Tripolitania),Zitha (Tripolitania),Sabratha,Sabratha,1,0,0,0,1,1
2,Anatolia,1,Africa,2,0,0,10,,Cyzicus,Cyzicus,Carthage,Carthage,0,0,0,1,1,1
2,Anatolia,1,Africa,2,0,0,10,,Nicomedia,Nicomedia,Carthage,Carthage,0,0,0,1,1,1
2,Anatolia,1,Africa,2,0,0,10,,Cyzicus,Cyzicus,Cyrene,Cyrene,0,0,0,1,1,1
2,Anatolia,1,Africa,2,0,0,10,,Heraclea,Heraclea,Cyrene,Cyrene,0,0,0,1,1,1
2,Anatolia,1,Africa,2,0,0,10,,Rhodes,Rhodes,Cyrene,Cyrene,2,0,0,0,1,1
2,Anatolia,1,Africa,2,0,0,10,,Constantinople,Constantinople,Sabratha,Sabratha,0,0,0,3,1,1
2,Anatolia,1,Africa,2,0,0,10,,Cyzicus,Cyzicus,Sabratha,Sabratha,0,0,0,3,1,1
3,Balkans,1,Africa,5,1,0,5,,Siscia,Siscia,Carthage,Carthage,0,0,0,2,1,1
3,Balkans,1,Africa,5,1,0,5,,Thessalonica,Thessalonica,Carthage,Carthage,0,0,0,1,1,1
3,Balkans,1,Africa,5,1,0,5,,Antigoneia,Antigoneia,Cyrene,Cyrene,1,0,0,0,1,1
3,Balkans,1,Africa,5,1,0,5,,Corcyra,Corcyra,Cyrene,Cyrene,3,0,0,0,1,1
3,Balkans,1,Africa,5,1,0,5,,Siscia,Siscia,Cyrene,Cyrene,0,0,0,1,1,1
3,Balkans,1,Africa,5,1,0,5,,Thessalonica,Thessalonica,Cyrene,Cyrene,0,1,0,0,1,1
3,Balkans,1,Africa,5,1,0,5,,Leukas,Leukas,Sabratha,Sabratha,1,0,0,0,1,1
3,Balkans,1,Africa,5,1,0,5,,Siscia,Siscia,Sabratha,Sabratha,0,0,0,1,1,1
8,Egypt,1,Africa,0,7,0,4,,Alexandria,Alexandria,Carthage,Carthage,0,1,0,0,1,1
8,Egypt,1,Africa,0,7,0,4,,Alexandria,Alexandria,Cyrene,Cyrene,0,0,0,3,1,1
8,Egypt,1,Africa,0,7,0,4,,uncertain,uncertain,Cyrene,Cyrene,0,5,0,0,1,1
8,Egypt,1,Africa,0,7,0,4,,Alexandria,Alexandria,Sabratha,Sabratha,0,1,0,1,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,Aquileia,Aquileia,Carthage,Carthage,0,0,0,1,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,Rome,Rome,Carthage,Carthage,0,1,0,22,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,uncertain,uncertain,Carthage,Carthage,0,1,0,0,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,Rome,Rome,Cyrene,Cyrene,0,8,6,2,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,Aquileia,Aquileia,Sabratha,Sabratha,0,0,0,2,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,Brettii,Brettii,Sabratha,Sabratha,1,0,0,0,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,Rome,Rome,Sabratha,Sabratha,0,2,0,5,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,Rome?,Rome?,Sabratha,Sabratha,0,16,8,0,1,1
9,Italy/Sicily,1,Africa,94,28,14,32,,uncertain,uncertain,Sabratha,Sabratha,93,0,0,0,1,1
10,Southern Levant,1,Africa,0,1,0,0,,uncertain,uncertain,Cyrene,Cyrene,0,1,0,0,1,1
11,Syria,1,Africa,0,0,0,2,,Antioch,Antioch,Cyrene,Cyrene,0,0,0,1,1,1
11,Syria,1,Africa,0,0,0,2,,Antioch,Antioch,Sabratha,Sabratha,0,0,0,1,1,1
12,West,1,Africa,0,0,5,3,,Arles,Arles,Carthage,Carthage,0,0,0,1,1,1
12,West,1,Africa,0,0,5,3,,uncertain,uncertain,Carthage,Carthage,0,0,5,0,1,1
12,West,1,Africa,0,0,5,3,,Arles,Arles,Sabratha,Sabratha,0,0,0,1,1,1
12,West,1,Africa,0,0,5,3,,Lyon,Lyon,Sabratha,Sabratha,0,0,0,1,1,1
1,Africa,2,Anatolia,0,0,0,2,,Carthage,Carthage,Hierapolis,Hierapolis,0,0,0,1,1,1
1,Africa,2,Anatolia,0,0,0,2,,Carthage,Carthage,Sardis,Sardis,0,0,0,1,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Alinda(Caria),Alinda (Caria),Andriake(Myra),Andriake (Myra),1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Antiphellos(Lycia),Antiphellos (Lycia),Andriake(Myra),Andriake (Myra),0,4,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Aspendos,Aspendos,Andriake(Myra),Andriake (Myra),1,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Constantinople,Constantinople,Andriake(Myra),Andriake (Myra),0,0,0,4,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyzicus,Cyzicus,Andriake(Myra),Andriake (Myra),0,0,0,8,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Heraclea,Heraclea,Andriake(Myra),Andriake (Myra),0,0,0,1,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Kos(Caria),Kos (Caria),Andriake(Myra),Andriake (Myra),1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Kragos(Lycia),Kragos (Lycia),Andriake(Myra),Andriake (Myra),0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Kremna(Pisidia),Kremna (Pisidia),Andriake(Myra),Andriake (Myra),0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Kyenai(Lycia),Kyenai (Lycia),Andriake(Myra),Andriake (Myra),0,2,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Limyra(Lycia),Limyra (Lycia),Andriake(Myra),Andriake (Myra),0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Masikytos(Lycia),Masikytos (Lycia),Andriake(Myra),Andriake (Myra),0,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Myra(Lycia),Myra (Lycia),Andriake(Myra),Andriake (Myra),0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nicomedia,Nicomedia,Andriake(Myra),Andriake (Myra),0,0,1,3,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Olbasa(Pisidia),Olbasa (Pisidia),Andriake(Myra),Andriake (Myra),0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Perge(Pamphylia),Perge (Pamphylia),Andriake(Myra),Andriake (Myra),0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Phellos(Lycia),Phellos (Lycia),Andriake(Myra),Andriake (Myra),0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Rhodes,Rhodes,Andriake(Myra),Andriake (Myra),1,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Abydus,Abydus,Aphrodisias,Aphrodisias,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Alabanda(Caria),Alabanda (Caria),Aphrodisias,Aphrodisias,0,0,2,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Antioch(Caria),Antioch (Caria),Aphrodisias,Aphrodisias,0,10,3,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Antioch(Caria)?,Antioch (Caria)?,Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Aphrodisias,Aphrodisias,Aphrodisias,Aphrodisias,58,43,92,41,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,ApolloniaSalbace,Apollonia Salbace,Aphrodisias,Aphrodisias,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Bargasa(Caria),Bargasa (Caria),Aphrodisias,Aphrodisias,0,0,7,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Colophon,Colophon,Aphrodisias,Aphrodisias,2,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Colophon(Ionia),Colophon (Ionia),Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyme(Mysia),Cyme (Mysia),Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyzicus,Cyzicus,Aphrodisias,Aphrodisias,0,0,9,26,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Dioshieron(Lydia),Dioshieron (Lydia),Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ephesus,Ephesus,Aphrodisias,Aphrodisias,0,0,14,1,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ephesus?,Ephesus?,Aphrodisias,Aphrodisias,0,0,0,1,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Eucarpeia,Eucarpeia,Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Heraclea,Heraclea,Aphrodisias,Aphrodisias,0,0,0,14,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Hypaepa,Hypaepa,Aphrodisias,Aphrodisias,0,0,2,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Lampascacus,Lampascacus,Aphrodisias,Aphrodisias,2,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Laodiceia(Phrygia),Laodiceia (Phrygia),Aphrodisias,Aphrodisias,0,6,3,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Magnesia,Magnesia,Aphrodisias,Aphrodisias,1,0,2,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Metropolis,Metropolis,Aphrodisias,Aphrodisias,0,0,3,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Mylasa,Mylasa,Aphrodisias,Aphrodisias,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nysa,Nysa,Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Perge,Perge,Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Sardis,Sardis,Aphrodisias,Aphrodisias,0,1,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Sardis(Lydia),Sardis (Lydia),Aphrodisias,Aphrodisias,10,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Smyrna,Smyrna,Aphrodisias,Aphrodisias,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Stratonicea,Stratonicea,Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Tabai,Tabai,Aphrodisias,Aphrodisias,0,2,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Thyatira,Thyatira,Aphrodisias,Aphrodisias,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Tralles,Tralles,Aphrodisias,Aphrodisias,0,1,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ancyra(Galatia),Ancyra (Galatia),Cankirikapi,Cankirikapi,0,1,34,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ancyra(Phrygia),Ancyra (Phrygia),Cankirikapi,Cankirikapi,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,AntiochiaadMaeandrum,Antiochia ad Maeandrum,Cankirikapi,Cankirikapi,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Aphrodisias,Aphrodisias,Cankirikapi,Cankirikapi,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyme(Aeolis),Cyme (Aeolis),Cankirikapi,Cankirikapi,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Germanikopolis(Paphlagonia),Germanikopolis (Paphlagonia),Cankirikapi,Cankirikapi,0,0,7,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Lampsakos(Mysia),Lampsakos (Mysia),Cankirikapi,Cankirikapi,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Metropolis,Metropolis,Cankirikapi,Cankirikapi,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Neocaesarea(Pontus),Neocaesarea (Pontus),Cankirikapi,Cankirikapi,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nikaia(Bithynia),Nikaia (Bithynia),Cankirikapi,Cankirikapi,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nysa(Lydia),Nysa (Lydia),Cankirikapi,Cankirikapi,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Parium(Mysia),Parium (Mysia),Cankirikapi,Cankirikapi,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Pergamon,Pergamon,Cankirikapi,Cankirikapi,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Pessinus,Pessinus,Cankirikapi,Cankirikapi,0,2,3,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,PrusiasadHypium,Prusias ad Hypium,Cankirikapi,Cankirikapi,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Sardis,Sardis,Cankirikapi,Cankirikapi,2,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Side(Pamphylia),Side (Pamphylia),Cankirikapi,Cankirikapi,0,1,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Smyrna(Ionia),Smyrna (Ionia),Cankirikapi,Cankirikapi,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Stratonikeia,Stratonikeia,Cankirikapi,Cankirikapi,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Tabai,Tabai,Cankirikapi,Cankirikapi,0,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Tavium(Galatia),Tavium (Galatia),Cankirikapi,Cankirikapi,0,0,3,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Colophon(Ionia),Colophon (Ionia),Ephesus,Ephesus,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Constantinople,Constantinople,Ephesus,Ephesus,0,0,0,13,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyzicus,Cyzicus,Ephesus,Ephesus,0,0,2,17,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyzicus?,Cyzicus?,Ephesus,Ephesus,0,0,1,2,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ephesus,Ephesus,Ephesus,Ephesus,0,36,7,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Heraclea,Heraclea,Ephesus,Ephesus,0,0,0,3,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Hypaipa(Lydia),Hypaipa (Lydia),Ephesus,Ephesus,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Magnesia,Magnesia,Ephesus,Ephesus,0,1,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Metropolis(Ionia?),Metropolis (Ionia?),Ephesus,Ephesus,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Miletos,Miletos,Ephesus,Ephesus,0,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nicomedia,Nicomedia,Ephesus,Ephesus,0,0,0,8,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nysa(Lydia),Nysa (Lydia),Ephesus,Ephesus,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Pergamon,Pergamon,Ephesus,Ephesus,0,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Sardis,Sardis,Ephesus,Ephesus,2,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Smyrna,Smyrna,Ephesus,Ephesus,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,uncertain,uncertain,Ephesus,Ephesus,0,8,2,21,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,AlexandriaTroas,Alexandria Troas,Hierapolis,Hierapolis,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ancyra,Ancyra,Hierapolis,Hierapolis,0,2,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Antioch(Pisidia),Antioch (Pisidia),Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,AntiochMaeandrum,Antioch Maeandrum,Hierapolis,Hierapolis,0,1,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Apamea,Apamea,Hierapolis,Hierapolis,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Aphrodisias,Aphrodisias,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,ApolloniaSalbace,Apollonia Salbace,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Attaleia,Attaleia,Hierapolis,Hierapolis,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Blaundus,Blaundus,Hierapolis,Hierapolis,1,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Chios(Ionia),Chios (Ionia),Hierapolis,Hierapolis,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Constantinople,Constantinople,Hierapolis,Hierapolis,0,0,0,33,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyzicus,Cyzicus,Hierapolis,Hierapolis,0,0,4,80,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ephesus,Ephesus,Hierapolis,Hierapolis,1,2,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Eumeneia,Eumeneia,Hierapolis,Hierapolis,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Germe,Germe,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Halicarnassus,Halicarnassus,Hierapolis,Hierapolis,0,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Heraclea,Heraclea,Hierapolis,Hierapolis,0,0,1,12,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Hierapolis,Hierapolis,Hierapolis,Hierapolis,0,18,51,6,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Hierocaesareia,Hierocaesareia,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Hyrcanis,Hyrcanis,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Laodiceia,Laodiceia,Hierapolis,Hierapolis,7,28,5,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Mastaura,Mastaura,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nicomedia,Nicomedia,Hierapolis,Hierapolis,0,0,0,33,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Peltae,Peltae,Hierapolis,Hierapolis,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Pergamum,Pergamum,Hierapolis,Hierapolis,1,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Philadelphia,Philadelphia,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Sardis,Sardis,Hierapolis,Hierapolis,0,3,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Silandus,Silandus,Hierapolis,Hierapolis,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Smyrna,Smyrna,Hierapolis,Hierapolis,0,1,2,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Synaus,Synaus,Hierapolis,Hierapolis,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Tralles,Tralles,Hierapolis,Hierapolis,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Tripolis,Tripolis,Hierapolis,Hierapolis,0,2,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,uncertain,uncertain,Hierapolis,Hierapolis,0,0,0,1,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,CommanaPontica,Commana Pontica,Niksar,Niksar,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Constantinople,Constantinople,Niksar,Niksar,0,0,0,5,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyzicus,Cyzicus,Niksar,Niksar,0,0,0,6,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Neocaesarea,Neocaesarea,Niksar,Niksar,0,0,11,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nicomedia,Nicomedia,Niksar,Niksar,0,0,0,9,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Abydus(Troas),Abydus (Troas),Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Aegae,Aegae,Pergamon,Pergamon,1,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Akrasos(Lydia),Akrasos (Lydia),Pergamon,Pergamon,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Antandros,Antandros,Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Atarneus,Atarneus,Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Chios,Chios,Pergamon,Pergamon,4,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Colophon,Colophon,Pergamon,Pergamon,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Constantinople,Constantinople,Pergamon,Pergamon,0,0,0,2,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyme,Cyme,Pergamon,Pergamon,3,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Cyzicus,Cyzicus,Pergamon,Pergamon,1,0,6,10,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Elaia(Aeolis),Elaia (Aeolis),Pergamon,Pergamon,2,40,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ephesus,Ephesus,Pergamon,Pergamon,0,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Epikteteis(Phrygia),Epikteteis (Phrygia),Pergamon,Pergamon,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Erythrae,Erythrae,Pergamon,Pergamon,2,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Gambreion,Gambreion,Pergamon,Pergamon,5,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Germe,Germe,Pergamon,Pergamon,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Harpagion(Caria),Harpagion (Caria),Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Heraclea,Heraclea,Pergamon,Pergamon,0,0,0,4,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Hermokapeleia,Hermokapeleia,Pergamon,Pergamon,0,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Ilium,Ilium,Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Iolla(Mysia),Iolla (Mysia),Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Lebedos,Lebedos,Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Mytilene(Lesbos),Mytilene (Lesbos),Pergamon,Pergamon,1,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Nacrasa,Nacrasa,Pergamon,Pergamon,3,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Parium,Parium,Pergamon,Pergamon,0,2,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Pergamon,Pergamon,Pergamon,Pergamon,285,111,19,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Philadelphia,Philadelphia,Pergamon,Pergamon,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Pitane,Pitane,Pergamon,Pergamon,1,0,1,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Plakia(Mysia),Plakia (Mysia),Pergamon,Pergamon,1,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Sardis,Sardis,Pergamon,Pergamon,0,6,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Sinope,Sinope,Pergamon,Pergamon,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Smyrna,Smyrna,Pergamon,Pergamon,2,0,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Temnos(Aeolis),Temnos (Aeolis),Pergamon,Pergamon,1,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Thyatira,Thyatira,Pergamon,Pergamon,0,0,3,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Apollonis(Lydia),Apollonis (Lydia),Sagalassos,Sagalassos,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Aspendos(Pamphylia),Aspendos (Pamphylia),Sagalassos,Sagalassos,0,0,2,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Attaleaa(Pamphylia),Attaleaa (Pamphylia),Sagalassos,Sagalassos,0,1,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Attaleia(Pamphylia),Attaleia (Pamphylia),Sagalassos,Sagalassos,0,3,0,0,1,1
2,Anatolia,2,Anatolia,856,805,933,2315,,Attalia(Pamphylia),Attalia (Pamphylia),Sagalassos,Sagalassos,0,1,0,0,1,1
